id,breed,breed_2,chonky,height,fur,is_kitten,tail_length,cat_face_only,face_smush,tail_fur,eye_colour_right,eye_colour_left,right_ear_size,left_ear_size,fur_type,comments
gatosemcauda7.jpeg,manx,manx,1,1,2,0,0,0,0,3,2,2,4,4,2,
gatosemcauda70.jpeg,manx,manx,1,1,2,0,0,0,0,3,-2,-2,4,4,3,
gatosemcauda71.jpeg,manx,manx,1,1,2,0,0,0,0,3,-2,-2,4,4,4,
gatosemcauda72.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,3,3,3,
gatosemcauda73.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,3,
gatosemcauda74.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,5,5,4,4,2,orange tabby
gatosemcauda75.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,5,5,4,4,2,orange tabby
gatosemcauda76.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,-2,-2,4,4,0,
gatosemcauda77.jpeg,manx,manx,1,1,2,0,0,0,0,3,-1,-1,4,4,3,
gatosemcauda78.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,2,orange tabby
gatosemcauda79.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,5,5,4,4,2,orange tabby
gatosemcauda8.jpeg,manx,manx,0,0,2,1,0,0,0,3,5,5,4,4,3,
gatosemcauda80.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,7,7,4,4,3,
gatosemcauda81.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,4,
gatosemcauda82.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,4,
gatosemcauda83.jpeg,manx,manx,1,1,2,0,0,0,0,3,2,2,4,4,5,
gatosemcauda84.jpeg,manx,manx,2,1,2,0,0,0,0,3,-2,-2,4,4,2,
gatosemcauda85.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,4,
gatosemcauda86.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,5,
gatosemcauda87.jpeg,manx,manx,2,1,2,0,0,0,0,3,-2,-2,4,4,3,
gatosemcauda88.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,2,
gatosemcauda89.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,4,
gatosemcauda9.jpeg,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,3,
gatosemcauda90.png,manx,manx,2,1,2,0,0,0,0,3,5,5,4,4,3,
gatosemcauda91.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,5,5,4,4,3,
gatosemcauda92.jpeg,cymric,cymric,2,1,3,0,0,0,0,3,5,5,3,3,2,orange tabby
gatosemcauda93.jpg,manx,manx,2,1,2,0,0,0,0,3,2,2,4,4,2,orange tabby
gatosemcauda94.jpeg,manx,manx,2,1,2,0,0,0,0,3,2,2,3,3,2,orange tabby
gatosemcauda95.jpg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,2,orange tabby
gatosemcauda96.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,0,
gatosemcauda97.jpg,manx,manx,1,1,2,0,0,0,0,3,-1,2,4,4,0,
gatosemcauda98.jpg,manx,manx,1,1,2,0,0,0,0,3,1,1,4,4,0,
gatosemcauda99.jpeg,manx,manx,1,1,2,0,0,0,0,3,5,5,4,4,0,
hazel1.jpeg,domestic longhair,domestic longhair,-1,-1,3,0,-1,1,0,-1,3,3,-1,-1,2,
hazel10.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel11.jpg,domestic shorthair,domestic shorthair,1,-1,2,0,-1,0,0,-1,3,3,4,4,3,
hazel12.png,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel13.jpg,domestic shorthair,domestic shorthair,1,1,2,0,-1,0,0,-1,3,3,4,4,3,
hazel14.jpg,khao manee,khao manee,1,1,2,0,-1,0,0,-1,3,1,4,4,0,
hazel15.png,domestic shorthair,domestic shorthair,2,1,2,0,2,0,0,1,3,3,4,4,2,
hazel16.png,russian blue,russian blue,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,0,
hazel17.jpg,russian blue,russian blue,-1,-1,2,0,-1,1,0,-1,3,3,4,4,0,
hazel18.jpeg,domestic shorthair,domestic shorthair,1,-1,2,0,-1,0,0,-1,3,3,4,4,2,
hazel19.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel2.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel20.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel21.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel22.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel23.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel24.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel25.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,3,
hazel26.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel27.jpeg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,4,
hazel28.png,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel29.png,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel3.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,4,
hazel30.png,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel31.jpg,maine coon,maine coon,-1,-1,3,0,-1,1,0,-1,3,3,7,7,2,
hazel32.jpg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,3,3,-1,-1,3,
hazel33.jpg,siberian,siberian,2,1,3,0,-1,0,0,-1,3,3,-1,-1,4,
hazel34.jpg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,3,3,4,4,2,orange tabby
hazel35.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel36.jpg,khao manee,khao manee,1,1,2,0,-1,0,0,-1,3,3,4,4,0,
hazel37.png,domestic shorthair,domestic shorthair,1,1,2,0,-1,0,0,-1,3,3,4,4,2,
hazel4.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel5.jpg,maine coon,maine coon,-1,-1,3,0,-1,1,0,-1,3,3,5,5,2,
hazel6.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
hazel7.jpg,domestic shorthair,domestic shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
hazel8.jpg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,3,3,-1,-1,3,
hazel9.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
magro1.png,ocicat,ocicat,0,0,2,1,2,0,0,1,5,5,4,4,2,
magro10.jpg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,2,2,4,4,0,
magro102.png,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,5,5,4,4,2,orange tabby
magro103.jpeg,american shorthair,american shorthair,0,0,2,1,-1,0,0,-1,1,1,4,4,2,orange tabby
magro104.jpg,khao manee,khao manee,0,0,2,1,-1,0,0,-1,5,5,4,4,0,
magro105.jpeg,devon rex,devon rex,0,0,2,1,-1,0,0,-1,1,1,4,4,0,
magro108.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,5,5,4,4,3,
magro109.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,2,2,4,4,2,orange tabby
magro11.jpg,sphynx,sphynx,0,0,0,1,2,0,0,0,5,5,5,5,3,
magro110.jpg,siamese,siamese,0,1,2,0,2,0,0,1,1,1,5,5,1,
magro111.jpg,sphynx,sphynx,0,1,0,0,2,0,0,0,1,1,5,5,0,
magro113.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,5,5,5,5,0,
magro114.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,1,1,5,5,0,
magro116.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,-1,1,5,5,0,
magro117.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,1,1,5,5,0,
magro118.jpeg,sphynx,sphynx,0,1,0,0,-1,0,0,-1,1,1,5,5,0,
magro12.jpeg,sphynx,sphynx,0,0,0,1,2,0,0,0,5,5,5,5,3,
magro120.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,2,2,4,4,2,
magro122.png,somali,somali,0,1,2,0,2,0,0,1,2,-1,4,4,6,
magro123.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,5,5,5,5,0,
magro124.jpeg,sphynx,sphynx,0,0,0,1,2,0,0,0,1,1,5,5,0,
magro125.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,-2,-2,5,5,0,
magro126.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,-2,-2,3,3,2,
magro127.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,5,5,4,4,2,orange tabby
magro13.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,1,-1,5,5,0,
magro130.jpeg,oriental shorthair,oriental shorthair,0,1,2,0,2,0,0,1,5,5,5,5,2,orange tabby
magro132.jpeg,oriental shorthair,oriental shorthair,0,1,2,0,2,0,0,1,-1,5,5,5,2,
magro133.jpeg,oriental shorthair,oriental shorthair,0,1,2,0,2,0,0,1,1,1,5,5,0,
magro134.jpg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,1,1,4,4,2,
magro135.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,2,2,4,4,3,
magro137.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,5,5,4,4,3,
magro138.jpeg,ocicat,ocicat,0,0,2,1,2,0,0,1,5,5,4,4,2,raça serengeti
magro139.jpeg,ocicat,ocicat,0,1,2,0,2,0,0,1,5,5,4,4,2,raça serengeti
magro14.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,-2,-2,5,5,3,
magro140.jpg,oriental shorthair,oriental shorthair,0,1,2,0,2,0,0,1,2,2,5,5,0,
magro141.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,5,5,5,5,0,
magro142.jpg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,-1,-1,4,4,3,
magro143.png,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,-1,5,4,4,4,
magro144.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,2,2,4,4,2,
magro145.jpeg,persian,persian,0,1,2,0,2,0,0,1,2,2,4,4,0,
magro148.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,2,2,4,4,4,
magro149.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,5,5,4,4,2,orange tabby
magro15.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,5,5,5,5,3,
magro150.png,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,2,2,4,4,4,
magro16.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,2,2,4,4,3,
magro17.jpeg,bombay,bombay,0,1,2,0,2,0,0,1,2,2,4,4,0,
magro18.jpeg,laperm shorthair,laperm shorthair,0,1,2,0,2,0,0,1,5,5,4,4,0,
magro19.jpeg,domestic shorthair,domestic shorthair,0,1,1,0,2,0,0,1,-1,-1,4,4,3,
magro2.png,somali,somali,0,1,2,0,2,0,0,1,5,-1,4,4,6,
magro20.jpg,bombay,bombay,0,1,2,0,2,0,0,1,2,2,4,4,0,
magro21.jpeg,bombay,bombay,0,0,2,1,-1,0,0,-1,2,2,4,4,0,
magro22.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,2,2,4,4,0,
magro23.jpeg,cornish rex,cornish rex,0,1,2,0,2,0,0,1,5,5,5,5,1,
magro24.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,1,1,4,4,0,
magro25.jpeg,bombay,bombay,0,0,2,1,-1,0,0,-1,2,2,4,4,0,
magro26.jpeg,havana brown,havana brown,0,0,2,1,-1,0,0,-1,1,1,4,4,0,
magro27.png,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,6,6,5,5,2,
magro28.jpeg,selkirk rex,selkirk rex,0,0,2,1,-1,0,0,-1,2,2,3,3,2,
magro31.png,khao manee,khao manee,0,0,2,1,-1,0,0,-1,1,1,5,5,0,
magro32.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,5,5,4,4,3,
magro33.jpeg,khao manee,khao manee,0,0,2,1,2,0,0,1,1,1,3,3,0,
magro34.jpeg,turkish angora,turkish angora,0,0,2,1,-1,0,0,-1,1,1,4,4,0,
magro35.jpeg,khao manee,khao manee,0,0,2,1,-1,0,0,-1,1,1,4,4,0,
magro36.jpeg,khao manee,khao manee,0,0,2,1,-1,0,0,-1,5,5,4,4,0,
magro37.jpeg,scottish straight,scottish straight,0,0,2,1,-1,0,0,-1,1,1,4,4,0,
magro38.jpeg,khao manee,khao manee,0,0,2,1,2,0,0,1,1,1,5,5,0,
magro39.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,-1,0,0,-1,1,1,3,3,2,orange tabby
magro4.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,2,2,5,5,3,
magro41.jpg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,5,5,4,4,0,
magro43.jpeg,bombay,bombay,0,1,2,0,2,0,0,1,5,5,4,4,0,
magro45.jpg,devon rex,devon rex,0,1,2,0,2,0,0,1,-1,-1,4,4,0,
magro46.jpg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,5,5,4,4,3,
magro47.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,5,5,4,4,0,
magro48.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,-2,-2,3,3,3,
magro49.jpg,siamese,siamese,0,1,2,0,-1,0,0,-1,1,1,4,4,1,red point
magro50.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,-1,-1,4,-1,0,
magro51.png,khao manee,khao manee,0,0,2,1,-1,0,0,-1,5,5,5,5,0,
magro53.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,5,5,4,4,2,orange tabby
magro55.jpeg,khao manee,khao manee,0,0,2,1,-1,0,0,-1,5,5,4,4,0,
magro58.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,5,5,4,4,0,
magro59.jpeg,european shorthair,european shorthair,0,0,2,1,2,0,0,1,1,1,4,4,2,
magro6.jpeg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,1,
magro61.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,6,6,3,3,3,
magro62.jpeg,domestic longhair,domestic longhair,0,0,3,1,-1,0,0,-1,2,2,5,5,2,
magro63.jpeg,pixiebob,pixiebob,0,0,2,1,1,0,0,1,2,2,4,4,2,
magro64.jpeg,european shorthair,european shorthair,0,0,2,1,2,0,0,1,2,2,4,4,2,
magro65.jpeg,turkish van,turkish van,0,0,2,1,-1,0,0,-1,1,1,4,4,3,
magro68.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,2,2,4,4,3,
magro69.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,5,2,3,3,3,
magro7.png,domestic longhair,domestic longhair,0,0,3,1,2,0,0,3,5,5,3,3,4,
magro71.jpg,bombay,bombay,0,1,2,0,2,0,0,1,5,5,4,4,0,
magro72.jpg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,-1,-1,3,3,5,
magro74.jpg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,5,5,4,4,3,
magro78.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,2,2,4,4,3,
magro79.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,-1,-1,4,4,3,
magro82.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,5,5,4,4,3,
magro83.jpeg,cornish rex,cornish rex,0,1,2,0,2,0,0,1,5,5,5,5,4,
magro84.jpeg,devon rex,devon rex,0,0,2,1,2,0,0,1,5,5,5,5,4,
magro85.jpeg,devon rex,devon rex,0,1,2,0,2,0,0,1,1,1,5,5,2,
magro86.jpeg,cornish rex,cornish rex,0,1,2,0,-1,0,0,-1,5,5,5,5,3,
magro87.jpeg,domestic shorthair,domestic shorthair,0,0,2,1,2,0,0,1,-1,-1,3,3,0,
magro88.jpeg,domestic shorthair,domestic shorthair,0,1,1,0,2,0,0,1,5,5,4,4,0,
magro89.jpeg,domestic shorthair,domestic shorthair,0,0,1,1,2,0,0,0,-1,-1,4,4,0,
magro9.jpg,domestic longhair,domestic longhair,0,1,3,0,2,0,0,2,-1,2,4,4,4,
magro90.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,2,0,0,1,-1,-1,4,4,2,orange tabby
magro91.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,2,2,4,4,2,
magro92.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,5,5,4,4,2,orange tabby
magro94.jpeg,sphynx,sphynx,0,1,0,0,-1,0,0,-1,5,-1,5,5,0,
magro95.jpeg,sphynx,sphynx,0,0,0,0,2,0,0,0,1,1,2,2,0,raça: elf cat
magro96.jpeg,sphynx,sphynx,0,1,0,0,2,0,0,0,2,2,5,5,3,
magro98.jpeg,domestic shorthair,domestic shorthair,0,1,2,0,-1,0,0,-1,-1,-1,-1,4,4,
obeso1.png,domestic shorthair,domestic shorthair,3,2,2,0,2,0,0,1,2,2,4,4,2,
obeso10.jpeg,turkish van,turkish van,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso100.png,domestic shorthair,domestic shorthair,3,2,2,0,-1,0,0,-1,5,5,4,4,3,
obeso101.jpg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso102.jpg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso103.jpeg,domestic shorthair,domestic shorthair,3,2,2,0,2,0,0,1,-1,-1,4,4,2,
obeso104.png,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,2,
obeso105.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso11.jpeg,scottish fold,scottish fold,3,1,2,0,-1,0,0,-1,5,5,1,1,3,
obeso12.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,3,
obeso13.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,4,
obeso14.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso15.jpeg,domestic shorthair,domestic shorthair,3,2,2,0,-1,0,0,-1,5,5,4,4,3,
obeso16.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,-1,-1,4,4,3,
obeso17.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,6,6,4,4,3,
obeso18.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso19.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,3,3,2,
obeso2.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso20.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,3,
obeso21.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso22.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,4,
obeso23.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,3,
obeso24.jpg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,2,4,4,2,orange tabby
obeso25.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,3,3,2,orange tabby
obeso26.jpeg,turkish van,turkish van,3,1,2,0,-1,0,0,-1,-2,-2,4,4,3,
obeso27.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,4,
obeso28.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,3,
obeso29.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,3,
obeso3.jpeg,domestic shorthair,domestic shorthair,3,2,2,0,-1,0,0,-1,5,5,4,4,5,
obeso30.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,6,6,4,4,3,
obeso31.jpeg,japanese bobtail,japanese bobtail,3,1,2,0,1,0,0,1,5,5,4,4,3,
obeso32.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso33.jpeg,turkish van,turkish van,3,1,2,0,2,0,0,1,5,5,4,4,3,
obeso34.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,3,
obeso35.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,2,
obeso36.jpeg,domestic longhair,domestic longhair,3,1,3,0,-1,0,0,-1,5,5,4,4,3,
obeso37.jpeg,european shorthair,european shorthair,3,1,2,0,-1,0,0,-1,-1,-1,4,4,2,
obeso38.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso39.jpeg,european shorthair,european shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso4.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,5,4,4,4,
obeso40.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,3,
obeso41.jpeg,british shorthair,british shorthair,3,2,2,0,2,0,0,1,5,-1,4,4,0,
obeso42.jpeg,european shorthair,european shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,2,
obeso43.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,3,
obeso44.jpeg,domestic shorthair,domestic shorthair,3,2,2,0,2,0,0,1,5,5,4,4,3,
obeso45.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,2,
obeso46.jpeg,domestic longhair,domestic longhair,3,1,3,0,-1,0,0,-1,5,5,4,4,0,
obeso47.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,0,
obeso48.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,3,
obeso49.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,-2,-2,4,4,3,
obeso5.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,-1,4,4,3,
obeso50.jpeg,persian,persian,3,1,3,0,2,0,1,2,-1,5,3,3,0,
obeso51.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,3,3,3,
obeso52.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,3,
obeso53.jpg,domestic longhair,domestic longhair,3,1,3,0,-1,0,0,-1,5,5,4,4,3,
obeso54.jpeg,british shorthair,british shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,2,
obeso55.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,orange tabby
obeso56.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,3,3,0,
obeso57.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,5,4,4,2,
obeso58.jpg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,3,3,4,4,2,
obeso59.jpeg,american wirehair,american wirehair,3,1,2,0,2,0,0,1,5,5,4,4,4,
obeso6.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,4,
obeso60.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,2,
obeso61.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,0,
obeso62.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,0,
obeso63.jpg,european shorthair,european shorthair,3,1,2,0,2,0,0,1,-1,-1,4,4,2,
obeso64.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,-1,-1,3,3,2,
obeso65.jpg,chartreux,chartreux,3,1,2,0,2,0,0,1,5,5,4,4,0,
obeso66.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,2,2,4,4,0,
obeso67.jpg,persian,persian,3,1,3,0,2,0,1,2,5,5,3,3,3,
obeso68.jpeg,persian,persian,3,1,3,0,-1,0,1,-1,-1,-1,3,-1,1,red point
obeso69.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,3,3,3,
obeso7.jpeg,european shorthair,european shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso70.jpg,chartreux,chartreux,3,1,2,0,-1,0,0,-1,4,4,4,4,0,
obeso71.jpeg,domestic longhair,domestic longhair,3,1,3,0,-1,0,0,-1,2,2,4,4,0,
obeso72.jpg,scottish fold,scottish fold,3,1,2,0,2,0,0,1,5,5,1,1,0,
obeso73.png,nebelung,nebelung,3,2,3,0,-1,0,0,-1,5,5,4,4,0,
obeso74.jpg,korat,korat,3,1,1,0,2,0,0,0,5,5,4,4,0,
obeso75.png,british shorthair,british shorthair,3,1,2,0,2,0,0,1,5,5,4,4,0,
obeso76.jpg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso77.png,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,
obeso78.png,persian,persian,3,1,3,0,2,0,1,2,7,7,3,3,3,
obeso79.jpg,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,5,5,4,4,2,orange tabby
obeso8.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,3,3,2,
obeso80.png,domestic shorthair,domestic shorthair,3,1,2,0,2,0,0,1,2,2,4,4,3,
obeso81.png,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,2,2,4,4,3,
obeso82.png,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,0,
obeso83.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,4,
obeso84.jpeg,domestic shorthair,domestic shorthair,3,1,2,0,-1,0,0,-1,5,5,4,4,4,
